pid,lot_frontage,lot_area,has_alley,is_lot_shape_regluar,is_land_countour_hls,is_land_slope_mod,overall_qual,mas_vnr_area,exter_qual_Ex_Gd,bsmt_qual_Ex_Gd,bsmt_cond_is_TA_Gd_Ex,has_bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,is_heating_qc_Ex,has_central_air,electrical_is_SBrkr,1st_flr_sf,2nd_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_qual_Ex_Gd,totrms_abvgrd,is_functional,has_fireplace,fireplace_qu_Ex_Gd,garage_type_Attchd_BuiltIn,garage_cars,garage_area,garage_qual_Ex_Gd_TA,garage_cond_Ex_Gd_TA,is_fully_paved_drive,has_fence,has_misc_feature,saleprice,ms_subclass_group_1,ms_subclass_group_2,ms_zoning_RL,ms_zoning_FV,lot_config_Inside,lot_config_Corner,neighborhood_group_1,neighborhood_group_2,neighborhood_group_3,bldg_type_1Fam,bldg_type_TwnhsE,house_style_2Story,house_style_1Story,home_age,home_has_remodel,mas_vnr_type_Stone,mas_vnr_type_BrkFace,has_basement,roof_style_Gable,roof_style_Hip,exterior_has_VinylSd,exterior_has_MetalSd,exterior_has_HdBoard,exterior_has_Wd_Sdng,exterior_has_Plywood,foundation_PConc,foundation_CBlock,bsmt_GLQ_sf,bsmt_ALQ_sf,bsmt_BLQ_sf,bsmt_LwQ_sf,bsmt_Rec_sf,has_2nd_flr,total_full_baths,total_baths,garage_new_2006,has_garage,garage_finish_RFn,garage_finish_Unf,garage_finish_Fin,all_porch_sf,has_porch,sold_premium_month,yr_sold_2006,yr_sold_2007,yr_sold_2008,yr_sold_2009,sale_type_WD,sale_type_New
528382020,92.0,11764,0,0,0,0,8,348.0,1,1,1,0,628.0,1152.0,1,1,1,1164,1106,2270,2,4,1,9,1,1,1,1,3.0,671.0,1,1,1,1,1,290000,0,1,1,0,0,0,0,0,1,1,0,1,0,11,0,0,1,1,1,0,1,0,0,0,0,1,0,524.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,189,1,0,0,0,0,0,0,0
528458130,75.0,9000,0,1,0,0,8,0.0,1,1,1,1,1120.0,1184.0,1,1,1,1184,1426,2610,2,4,1,11,1,1,1,1,2.0,550.0,1,1,1,1,1,303477,0,1,0,1,1,0,0,1,0,1,0,1,0,3,1,0,0,1,1,0,0,0,0,0,0,1,0,64.0,0.0,0.0,0.0,0.0,1,2.0,3.0,1,1,0,0,1,572,1,1,0,1,0,0,0,1
905109170,69.05520046484602,20062,0,0,0,1,7,0.0,1,1,1,1,328.0,1420.0,0,1,1,1483,0,1483,1,1,0,4,1,1,0,1,2.0,690.0,1,1,1,1,1,270000,0,1,1,0,1,0,0,1,0,1,0,0,1,33,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,1092.0,0.0,0.0,0.0,0,2.0,3.0,0,1,1,0,0,496,1,0,0,0,0,0,0,0
902109160,81.0,7308,0,1,0,0,5,0.0,0,0,1,0,576.0,936.0,0,0,0,960,780,1740,1,2,1,6,1,1,1,0,1.0,225.0,0,0,0,1,1,122250,1,0,0,0,0,1,1,0,0,1,0,0,0,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,360.0,1,1.0,1.0,0,1,0,1,0,236,1,1,0,0,1,0,0,0
535178120,70.0,8750,0,1,0,0,5,0.0,0,0,1,0,727.0,1382.0,0,1,0,1382,0,1382,1,3,1,6,1,0,0,1,1.0,350.0,1,1,1,0,1,153000,0,1,1,0,1,0,1,0,0,1,0,0,1,55,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,483.0,172.0,0,1.0,2.0,0,1,0,1,0,280,1,1,0,0,0,1,0,0
923202134,70.0,8402,0,1,0,0,5,0.0,0,1,1,0,914.0,1120.0,1,1,1,1120,0,1120,1,3,0,6,1,0,0,0,0.0,0.0,0,0,1,1,1,147000,0,1,1,0,1,0,1,0,0,1,0,0,1,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,206.0,0.0,0.0,0.0,0,1.0,1.0,0,0,0,0,0,30,1,1,0,1,0,0,0,1
909252150,63.0,4000,0,1,0,0,7,0.0,0,1,1,0,285.0,531.0,0,1,1,567,531,1098,1,2,0,5,1,1,1,0,1.0,216.0,1,1,1,0,1,148500,1,0,1,0,1,0,0,1,0,1,0,1,0,80,0,0,0,1,1,0,0,0,0,1,0,0,0,246.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
908188150,32.0,3363,0,1,0,0,7,117.0,1,1,1,0,976.0,976.0,1,1,1,976,732,1708,2,3,1,7,0,0,0,0,2.0,380.0,1,1,1,1,1,130000,1,0,0,0,1,0,1,0,0,0,1,1,0,6,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,40,1,0,1,0,0,0,0,0
528150040,94.0,13615,0,0,1,1,9,510.0,1,1,1,1,1802.0,1802.0,1,1,1,1802,0,1802,2,3,1,7,1,1,1,1,3.0,843.0,1,1,1,1,1,372000,0,1,1,0,0,1,0,0,1,1,0,0,1,4,1,1,0,1,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,1,1,0,0,1,263,1,1,0,1,0,0,0,0
528228565,43.0,3013,0,1,0,0,7,145.0,1,1,1,1,1346.0,1362.0,1,1,1,1506,0,1506,2,2,1,6,1,1,1,1,2.0,440.0,1,1,1,1,1,213490,0,1,1,0,1,0,0,1,0,0,1,0,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,16.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,162,1,0,1,0,0,0,0,0
905453080,44.0,17485,0,0,0,0,7,96.0,1,1,1,1,162.0,1508.0,1,1,1,1508,0,1508,1,1,1,5,1,1,0,1,2.0,572.0,1,1,1,1,1,308030,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1346.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
914453045,69.05520046484602,23730,0,0,0,0,7,668.0,1,1,1,1,1140.0,1840.0,1,1,1,2032,0,2032,3,3,1,7,1,0,0,1,3.0,786.0,1,1,1,1,1,300000,0,1,1,0,1,0,1,0,0,1,0,0,1,14,0,0,1,1,1,0,0,1,0,0,0,1,0,700.0,0.0,0.0,0.0,0.0,0,4.0,4.0,0,1,0,0,1,238,1,1,0,0,1,0,0,0
535403150,79.0,8910,0,1,0,0,6,0.0,0,0,1,1,0.0,655.0,1,1,1,1194,0,1194,1,3,0,6,1,1,0,1,2.0,539.0,1,1,1,1,1,159500,0,1,1,0,0,1,1,0,0,1,0,0,1,51,1,0,0,1,0,1,0,0,0,0,0,0,1,0.0,655.0,0.0,0.0,0.0,0,1.0,2.0,0,1,0,0,1,192,1,1,1,0,0,0,0,0
908188140,24.0,2522,0,1,0,0,7,50.0,1,1,1,0,970.0,970.0,1,1,1,970,739,1709,2,3,1,7,0,0,0,0,2.0,380.0,1,1,1,1,1,137500,1,0,0,0,1,0,1,0,0,0,0,1,0,6,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,40,1,0,1,0,0,0,0,0
528439030,73.0,8688,0,1,0,0,7,228.0,1,1,1,1,1616.0,1616.0,1,1,1,1616,0,1616,2,3,1,7,1,0,0,1,3.0,834.0,1,1,1,1,1,232000,0,1,1,0,1,0,0,1,0,1,0,0,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,267,1,0,1,0,0,0,0,0
903452025,69.05520046484602,6291,0,0,0,0,6,0.0,1,0,1,0,768.0,768.0,0,1,1,768,0,768,1,1,0,4,1,0,0,0,2.0,440.0,1,1,0,1,1,93850,0,0,0,0,1,0,0,0,0,1,0,0,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,84,1,1,0,0,1,0,0,0
905200380,69.05520046484602,17529,0,1,0,0,5,65.0,0,0,1,0,872.0,872.0,0,0,0,872,0,872,1,2,0,5,0,1,1,0,1.0,322.0,0,0,0,1,1,105000,0,0,1,0,1,0,1,0,0,1,0,0,1,86,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,116,1,0,1,0,0,0,0,0
903235100,60.0,6324,0,0,0,0,4,0.0,0,0,1,0,520.0,520.0,0,0,1,520,0,520,1,1,0,4,1,0,0,0,1.0,240.0,0,1,1,1,1,68500,0,0,0,0,1,0,1,0,0,1,0,0,1,83,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,136,1,0,0,0,1,0,0,0
535106190,80.0,11600,0,1,0,0,5,361.0,0,0,1,0,662.0,1105.0,0,1,0,1105,1169,2274,2,5,0,12,1,0,0,0,2.0,480.0,1,1,1,1,1,154300,1,0,1,0,0,1,1,0,0,0,0,1,0,50,1,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,443.0,1,2.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
910201050,50.0,7288,0,1,0,0,5,0.0,1,0,0,0,936.0,936.0,1,1,1,936,665,1601,2,3,0,6,1,0,0,0,0.0,0.0,0,0,0,1,1,129850,1,0,0,0,1,0,0,0,0,1,0,0,0,85,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,0,0,0,0,176,1,1,0,1,0,0,0,0
902301130,35.0,4571,1,1,0,0,5,0.0,0,0,1,0,448.0,616.0,1,1,1,616,616,1232,1,3,0,6,1,0,0,0,2.0,480.0,0,0,1,1,1,114000,1,0,0,0,1,0,1,0,0,1,0,1,0,100,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,168.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,423,1,1,0,1,0,0,0,0
527214050,63.0,17423,0,0,0,0,9,748.0,1,1,1,0,312.0,2216.0,1,1,1,2234,0,2234,2,1,1,9,1,1,1,1,3.0,1166.0,1,1,1,1,1,501837,0,1,1,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,1,1,0,0,0,0,1,0,1904.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,0,0,1,60,1,1,0,0,0,1,0,1
902300215,100.0,12665,1,0,0,0,5,0.0,0,0,1,1,876.0,876.0,0,1,1,876,540,1416,1,4,0,7,1,1,1,0,3.0,720.0,1,1,1,1,1,153900,1,0,0,0,1,0,1,0,0,1,0,0,0,95,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,612,1,1,0,0,1,0,0,0
527425110,60.0,9000,0,1,0,0,4,0.0,0,0,1,0,624.0,864.0,0,1,1,864,0,864,1,3,0,5,1,0,0,0,2.0,576.0,1,1,1,0,1,130000,0,1,1,0,0,0,1,0,0,1,0,0,1,39,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,240.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,200,1,1,0,0,0,1,0,0
923203140,32.0,4500,0,1,0,0,6,197.0,0,1,1,0,325.0,1189.0,1,1,1,1189,0,1189,2,2,0,4,1,0,0,1,2.0,392.0,1,1,1,1,1,160500,0,1,0,0,0,0,1,0,0,0,1,0,1,13,1,0,1,1,0,1,1,0,0,0,0,1,0,864.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,122,1,0,0,0,1,0,0,0
528186110,48.0,6373,0,1,0,0,9,572.0,1,1,1,0,1251.0,1666.0,1,1,1,1666,0,1666,2,2,1,6,1,1,1,1,2.0,575.0,1,1,1,1,1,310090,0,1,1,0,1,0,0,0,1,0,1,0,1,4,1,0,1,1,0,1,0,1,0,0,0,1,0,415.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,303,1,1,1,0,0,0,0,1
531371050,67.0,10083,0,1,0,0,7,0.0,1,1,1,0,343.0,1176.0,1,1,1,1200,0,1200,2,2,1,5,1,0,0,1,2.0,555.0,1,1,1,1,1,184900,0,1,1,0,1,0,0,1,0,1,0,0,1,7,1,0,0,1,1,0,1,0,0,0,0,1,0,833.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,41,1,1,0,0,0,1,0,0
535327200,70.0,13300,0,1,0,0,5,0.0,0,1,1,0,551.0,928.0,0,1,1,928,0,928,1,2,0,4,1,0,0,1,1.0,252.0,1,1,1,1,1,132000,0,1,1,0,1,0,1,0,0,1,0,0,1,54,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,377.0,0,1.0,1.0,0,1,0,1,0,417,1,1,0,1,0,0,0,0
534129370,80.0,9600,0,1,0,0,5,128.0,0,1,1,1,588.0,1288.0,0,1,1,1336,0,1336,2,3,0,6,1,1,0,1,2.0,502.0,1,1,1,1,0,163000,0,1,1,0,1,0,0,1,0,1,0,0,1,41,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,553.0,0.0,0.0,147.0,0,2.0,3.0,0,1,1,0,0,323,1,1,0,0,0,1,0,0
533210060,30.0,3215,1,1,0,0,7,120.0,1,1,1,1,320.0,600.0,1,1,1,600,600,1200,2,2,1,4,1,0,0,0,2.0,480.0,1,1,1,1,1,155000,1,0,0,1,1,0,0,1,0,0,1,1,0,6,1,0,1,1,1,0,0,1,0,0,0,1,0,280.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,172,1,0,0,0,0,0,0,0
534127210,69.05520046484602,11104,0,0,0,0,6,0.0,0,0,1,1,599.0,1427.0,0,1,1,1427,0,1427,2,4,0,7,1,0,0,1,2.0,516.0,1,1,1,1,1,183000,1,0,1,0,1,0,0,1,0,1,0,0,0,41,1,0,0,1,1,0,0,1,0,0,0,0,1,828.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0,1,1,0,0,216,1,0,0,0,1,0,0,0
907280090,69.05520046484602,15295,0,0,0,0,7,254.0,1,1,1,1,98.0,860.0,1,1,1,1212,780,1992,2,3,1,7,0,1,0,1,2.0,608.0,1,1,1,1,1,211000,0,1,1,0,0,1,0,1,0,1,0,1,0,14,0,0,1,1,1,0,1,0,0,0,0,1,0,762.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,257,1,1,0,1,0,0,0,0
531452260,70.0,9109,0,1,0,0,7,0.0,1,1,1,0,122.0,754.0,1,1,1,754,786,1540,2,3,1,6,1,0,0,1,2.0,495.0,1,1,1,1,1,184000,0,1,1,0,1,0,0,1,0,1,0,1,0,16,1,0,0,1,1,0,1,0,0,0,0,1,0,596.0,0.0,0.0,36.0,0.0,1,3.0,4.0,0,1,1,0,0,172,1,0,0,0,0,1,0,0
906226100,64.0,7018,0,1,0,0,5,0.0,0,0,0,0,0.0,0.0,0,1,1,1535,0,1535,2,4,0,8,1,0,0,1,2.0,400.0,1,1,1,0,1,118858,1,0,1,0,1,0,0,1,0,0,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
534403410,69.05520046484602,14112,0,0,0,0,5,86.0,0,0,1,1,138.0,1152.0,0,1,1,1152,0,1152,1,3,0,6,1,1,1,1,2.0,484.0,1,1,1,1,1,180500,1,0,1,0,0,1,1,0,0,1,0,0,0,46,1,0,1,1,0,1,0,0,1,1,0,1,0,1014.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,227,1,0,0,0,0,0,0,0
533206060,80.0,3523,1,0,0,0,8,30.0,1,1,1,0,1081.0,1141.0,1,1,1,1151,0,1151,2,2,1,5,1,0,0,1,2.0,484.0,1,1,1,1,1,166000,0,1,0,1,1,0,0,1,0,0,1,0,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0,60.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,0,0,1,60,1,0,0,1,0,0,0,1
905200350,88.0,15312,0,1,0,0,6,54.0,0,0,1,1,550.0,1138.0,1,1,1,1138,0,1138,1,3,0,6,1,1,0,1,2.0,480.0,1,1,1,0,1,148000,1,0,1,0,1,0,1,0,0,1,0,0,0,50,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.0,588.0,0.0,0.0,0,1.0,2.0,0,1,1,0,0,140,1,0,0,0,0,1,0,0
534276180,74.0,7450,0,0,0,0,5,0.0,0,0,1,0,250.0,894.0,0,1,1,1074,0,1074,1,2,1,6,0,1,1,0,2.0,396.0,1,1,1,0,1,124000,0,1,1,0,1,0,1,0,0,1,0,0,1,54,1,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,206.0,438.0,0,1.0,1.0,0,1,0,1,0,72,1,1,0,1,0,0,0,0
528186090,60.0,7313,0,1,0,0,9,246.0,1,1,1,0,408.0,1561.0,1,1,1,1561,0,1561,2,2,1,6,1,1,1,1,2.0,556.0,1,1,1,1,1,277500,0,1,1,0,1,0,0,0,1,0,1,0,1,5,1,0,1,1,0,1,0,1,0,0,0,1,0,1153.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,250,1,1,0,1,0,0,0,0
528358030,83.0,10019,0,0,0,0,8,397.0,1,1,1,0,815.0,1342.0,1,1,1,1358,1368,2726,2,4,1,9,1,1,1,1,3.0,725.0,1,1,1,1,1,350000,0,1,1,0,1,0,0,0,1,1,0,1,0,15,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0,527.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,644,1,1,1,0,0,0,0,0
527214030,53.0,15401,0,0,1,0,9,296.0,1,1,1,1,547.0,1884.0,1,1,1,1884,0,1884,2,2,1,7,1,1,1,1,3.0,670.0,1,1,1,1,1,387000,0,1,1,0,0,0,0,0,1,1,0,0,1,6,1,0,1,1,0,1,1,0,0,0,0,1,0,1337.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,290,1,1,0,0,1,0,0,0
905476170,58.0,9098,0,0,0,0,4,0.0,0,0,1,1,180.0,528.0,1,1,1,605,0,605,1,2,0,5,1,0,0,0,0.0,0.0,0,0,0,1,1,86000,0,0,1,0,1,0,1,0,0,1,0,0,1,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,348.0,0.0,0.0,0.0,0,2.0,2.0,0,0,0,0,0,144,1,1,0,1,0,0,0,0
533350120,103.0,16280,0,1,0,0,8,0.0,1,1,1,1,0.0,1426.0,1,1,1,1671,0,1671,3,3,1,6,1,1,1,1,2.0,550.0,1,1,1,0,1,290000,0,1,1,0,1,0,0,1,0,1,0,0,1,34,0,0,0,1,1,0,1,0,0,0,0,0,1,1044.0,0.0,0.0,0.0,382.0,0,4.0,4.0,0,1,1,0,0,370,1,0,0,0,1,0,0,0
902477130,72.0,9392,0,1,0,0,3,0.0,0,0,1,0,245.0,245.0,0,0,1,797,0,797,1,2,0,5,1,0,0,0,0.0,0.0,0,0,0,1,1,44000,0,0,0,0,0,1,0,0,0,1,0,0,1,110,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0,0,0,0,130,1,1,0,0,0,1,0,0
914474070,71.0,12209,0,0,0,0,6,0.0,0,1,1,0,114.0,804.0,1,1,1,804,1157,1961,2,3,1,7,1,1,0,1,2.0,560.0,1,1,1,1,1,215000,0,1,1,0,0,0,1,0,0,1,0,1,0,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,690.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,317,1,1,0,0,0,1,0,0
534125210,79.0,13110,0,0,0,0,5,144.0,0,1,1,0,191.0,1153.0,1,1,1,1193,0,1193,2,2,0,6,1,0,0,1,2.0,501.0,1,1,1,0,1,146500,1,0,1,0,0,1,0,1,0,0,0,0,1,38,1,0,1,1,1,0,0,0,0,0,1,0,1,962.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,293,1,1,1,0,0,0,0,0
533223080,69.05520046484602,2651,0,1,0,0,7,0.0,1,1,1,0,32.0,673.0,1,1,1,673,709,1382,2,3,1,6,1,0,0,0,2.0,490.0,1,1,1,1,1,165000,1,0,0,1,0,0,0,1,0,0,0,1,0,10,1,0,0,1,1,0,0,1,0,0,0,1,0,641.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,1,0,203,1,0,1,0,0,0,0,0
903427040,60.0,8520,1,1,0,0,6,0.0,0,0,1,0,0.0,714.0,0,0,1,1664,862,2526,2,5,1,10,1,1,1,0,1.0,216.0,1,1,1,0,1,136000,1,0,0,0,1,0,1,0,0,1,0,0,0,94,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,546.0,168.0,1,2.0,2.0,0,1,0,1,0,103,1,1,0,1,0,0,0,0
526303060,69.05520046484602,39384,0,0,0,0,6,902.0,0,1,1,1,595.0,1705.0,1,1,1,1390,0,1390,1,1,1,4,0,1,1,1,2.0,550.0,1,1,1,1,1,252000,0,1,1,0,0,0,1,0,0,1,0,0,1,53,1,1,0,1,1,0,0,0,0,1,0,0,1,0.0,1110.0,0.0,0.0,0.0,0,2.0,3.0,0,1,0,1,0,189,1,0,1,0,0,0,0,0
528188120,36.0,2628,0,1,0,0,7,106.0,1,1,1,0,764.0,764.0,1,1,1,764,862,1626,2,2,1,6,1,0,0,1,2.0,474.0,1,1,1,1,1,175500,1,0,1,0,1,0,0,0,1,0,0,1,0,7,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,27,1,1,0,0,0,0,0,0
902106010,57.0,6406,1,1,0,0,5,0.0,0,0,1,0,269.0,690.0,0,1,0,868,690,1558,1,3,0,7,1,1,1,0,2.0,400.0,1,1,1,0,1,150000,1,0,0,0,1,0,1,0,0,1,0,1,0,71,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,421.0,0.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,218,1,0,0,0,0,1,0,0
534252110,69.05520046484602,12342,0,0,0,0,5,0.0,0,0,1,0,978.0,978.0,0,1,1,1422,0,1422,1,3,0,6,0,1,0,1,1.0,286.0,1,1,1,0,0,139900,0,1,1,0,1,0,1,0,0,1,0,0,1,50,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,1,0,0,36,1,1,0,1,0,0,0,0
903232090,52.0,6240,0,1,0,0,5,0.0,0,0,1,0,1078.0,1078.0,0,1,1,1128,445,1573,2,3,0,8,1,1,1,0,2.0,360.0,1,1,0,1,1,162900,1,0,0,0,1,0,1,0,0,1,0,0,0,80,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
535457010,87.0,10000,0,0,0,0,6,261.0,0,0,1,0,1116.0,1116.0,0,1,1,1116,0,1116,1,3,0,5,1,0,0,1,2.0,440.0,1,1,1,1,1,160000,0,1,1,0,0,1,1,0,0,1,0,0,1,48,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0,1,0,1,0,385,1,0,0,0,0,0,0,0
905228050,69.05520046484602,9000,0,1,0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,1,660,0,660,1,2,0,5,0,0,0,0,0.0,0.0,0,0,0,1,1,63900,0,1,1,0,0,1,1,0,0,1,0,0,1,63,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0,0,0,0,100,1,1,0,0,0,1,0,0
527354200,80.0,11088,0,1,0,0,6,144.0,0,0,1,0,308.0,1140.0,0,1,1,1707,0,1707,2,3,0,7,1,1,0,1,2.0,479.0,1,1,1,1,1,184000,0,1,1,0,1,0,0,1,0,1,0,0,1,32,0,0,1,1,1,0,0,0,1,0,0,1,0,0.0,832.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
908102320,134.0,17755,0,1,0,0,5,132.0,0,0,1,0,1290.0,1466.0,0,1,1,1466,0,1466,1,3,0,6,1,1,1,1,2.0,528.0,1,1,1,1,1,149900,0,1,1,0,1,0,1,0,0,1,0,0,1,51,1,0,1,1,1,0,0,0,1,0,1,0,1,0.0,0.0,176.0,0.0,0.0,0,1.0,2.0,0,1,0,0,1,240,1,1,1,0,0,0,0,0
533215020,69.05520046484602,4765,0,0,0,0,9,260.0,1,1,1,1,587.0,1614.0,1,1,1,1638,0,1638,2,2,1,5,1,1,0,1,2.0,495.0,1,1,1,1,1,300000,0,1,0,1,1,0,0,1,0,0,1,0,1,10,1,0,1,1,0,1,0,1,0,0,0,1,0,1027.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,298,1,1,0,0,1,0,0,0
905226110,69.05520046484602,10532,0,1,0,0,5,275.0,0,0,1,1,0.0,988.0,0,1,1,1721,0,1721,2,3,0,7,0,1,0,0,2.0,626.0,1,1,1,1,1,145000,1,0,1,0,0,1,0,1,0,1,0,0,1,50,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,988.0,0,3.0,3.0,0,1,0,1,0,134,1,1,0,0,1,0,0,0
907130100,65.0,15426,0,0,0,0,6,0.0,0,1,1,0,107.0,928.0,1,1,1,928,836,1764,2,3,1,7,1,0,0,1,2.0,470.0,1,1,1,0,1,231500,0,1,1,0,1,0,0,1,0,1,0,1,0,13,1,0,0,1,1,0,1,0,0,0,0,1,0,821.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,375,1,1,0,0,0,1,0,0
908127120,63.0,13907,0,1,0,0,5,0.0,0,0,1,0,706.0,996.0,1,1,1,996,0,996,1,3,0,6,1,1,1,0,0.0,0.0,0,0,1,1,1,108000,0,0,1,0,1,0,1,0,0,1,0,0,1,70,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,290.0,0.0,0.0,0,2.0,2.0,0,0,0,0,0,144,1,1,0,0,1,0,0,0
535178040,70.0,8750,0,1,0,0,5,0.0,0,0,1,0,565.0,1202.0,0,1,1,1202,0,1202,1,3,0,6,1,0,0,1,1.0,304.0,1,1,1,0,1,120000,0,1,1,0,1,0,1,0,0,1,0,0,1,54,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,202.0,0.0,435.0,0,1.0,2.0,0,1,1,0,0,155,1,1,0,0,0,1,0,0
532377140,69.05520046484602,9945,0,0,0,0,5,57.0,0,0,1,0,161.0,988.0,0,1,1,988,0,988,1,3,0,5,1,0,0,0,2.0,572.0,1,1,1,1,1,128500,0,1,1,0,1,0,1,0,0,1,0,0,1,49,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,827.0,0,2.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
902106140,56.0,8960,1,1,0,0,5,0.0,0,0,1,0,1008.0,1008.0,0,1,0,1028,0,1028,1,2,0,5,1,1,1,0,2.0,360.0,1,1,1,1,1,115000,0,0,0,0,1,0,1,0,0,1,0,0,1,83,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,130,1,0,0,0,0,0,0,0
